Grid Size,128
NULL,NodeType,GridX,GridY,Length,Width,Height,PosX,PosY,PosZ
0,1,69,47,8,8,0,278.0,190.0,0
0,1,69,48,8,8,0,278.0,194.0,0
0,1,68,48,8,8,0,274.0,194.0,0
0,0,69,47,8,8,0,278.0,190.0,0
0,1,68,48,8,8,0,274.0,194.0,0
0,1,68,47,8,8,0,274.0,190.0,0
0,1,68,46,8,8,0,274.0,186.0,0
0,1,69,46,8,8,0,278.0,186.0,0
0,1,70,46,8,8,0,282.0,186.0,0
0,1,70,47,8,8,0,282.0,190.0,0
0,1,70,48,8,8,0,282.0,194.0,0
0,1,69,48,8,8,0,278.0,194.0,0
0,0,70,47,8,8,0,282.0,190.0,0
0,1,69,48,8,8,0,278.0,194.0,0
0,1,69,47,8,8,0,278.0,190.0,0
0,1,69,46,8,8,0,278.0,186.0,0
0,1,70,46,8,8,0,282.0,186.0,0
0,1,71,46,8,8,0,286.0,186.0,0
0,1,71,47,8,8,0,286.0,190.0,0
0,1,71,48,8,8,0,286.0,194.0,0
0,1,70,48,8,8,0,282.0,194.0,0
0,0,71,47,8,8,0,286.0,190.0,0
0,1,70,48,8,8,0,282.0,194.0,0
0,1,70,47,8,8,0,282.0,190.0,0
0,1,70,46,8,8,0,282.0,186.0,0
0,1,71,46,8,8,0,286.0,186.0,0
0,1,72,46,8,8,0,290.0,186.0,0
0,1,72,47,8,8,0,290.0,190.0,0
0,1,72,48,8,8,0,290.0,194.0,0
0,1,71,48,8,8,0,286.0,194.0,0
0,0,72,47,8,8,0,290.0,190.0,0
0,1,71,48,8,8,0,286.0,194.0,0
0,1,71,47,8,8,0,286.0,190.0,0
0,1,71,46,8,8,0,286.0,186.0,0
0,1,72,46,8,8,0,290.0,186.0,0
0,1,73,46,8,8,0,294.0,186.0,0
0,1,73,47,8,8,0,294.0,190.0,0
0,1,73,48,8,8,0,294.0,194.0,0
0,1,72,48,8,8,0,290.0,194.0,0
0,0,73,47,8,8,0,294.0,190.0,0
0,1,72,48,8,8,0,290.0,194.0,0
0,1,72,47,8,8,0,290.0,190.0,0
0,1,72,46,8,8,0,290.0,186.0,0
0,1,73,46,8,8,0,294.0,186.0,0
0,1,74,46,8,8,0,298.0,186.0,0
0,1,74,47,8,8,0,298.0,190.0,0
0,1,74,48,8,8,0,298.0,194.0,0
0,1,73,48,8,8,0,294.0,194.0,0
0,0,74,47,8,8,0,298.0,190.0,0
0,1,73,48,8,8,0,294.0,194.0,0
0,1,73,47,8,8,0,294.0,190.0,0
0,1,73,46,8,8,0,294.0,186.0,0
0,1,74,46,8,8,0,298.0,186.0,0
0,1,75,46,8,8,0,302.0,186.0,0
0,1,75,47,8,8,0,302.0,190.0,0
0,1,75,48,8,8,0,302.0,194.0,0
0,1,74,48,8,8,0,298.0,194.0,0
0,0,75,47,8,8,0,302.0,190.0,0
0,1,74,48,8,8,0,298.0,194.0,0
0,1,74,47,8,8,0,298.0,190.0,0
0,1,74,46,8,8,0,298.0,186.0,0
0,1,75,46,8,8,0,302.0,186.0,0
0,1,76,46,8,8,0,306.0,186.0,0
0,1,76,47,8,8,0,306.0,190.0,0
0,1,76,48,8,8,0,306.0,194.0,0
0,1,75,48,8,8,0,302.0,194.0,0
0,0,76,47,8,8,0,306.0,190.0,0
0,1,75,48,8,8,0,302.0,194.0,0
0,1,75,47,8,8,0,302.0,190.0,0
0,1,75,46,8,8,0,302.0,186.0,0
0,1,76,46,8,8,0,306.0,186.0,0
0,1,77,46,8,8,0,310.0,186.0,0
0,1,77,47,8,8,0,310.0,190.0,0
0,1,77,48,8,8,0,310.0,194.0,0
0,1,76,48,8,8,0,306.0,194.0,0
0,0,77,47,8,8,0,310.0,190.0,0
0,1,76,48,8,8,0,306.0,194.0,0
0,1,76,47,8,8,0,306.0,190.0,0
0,1,76,46,8,8,0,306.0,186.0,0
0,1,77,46,8,8,0,310.0,186.0,0
0,1,78,46,8,8,0,314.0,186.0,0
0,1,78,47,8,8,0,314.0,190.0,0
0,1,78,48,8,8,0,314.0,194.0,0
0,1,77,48,8,8,0,310.0,194.0,0
0,0,78,47,8,8,0,314.0,190.0,0
0,1,77,48,8,8,0,310.0,194.0,0
0,1,77,47,8,8,0,310.0,190.0,0
0,1,77,46,8,8,0,310.0,186.0,0
0,1,78,46,8,8,0,314.0,186.0,0
0,1,79,46,8,8,0,318.0,186.0,0
0,1,79,47,8,8,0,318.0,190.0,0
0,1,79,48,8,8,0,318.0,194.0,0
0,1,78,48,8,8,0,314.0,194.0,0
0,0,79,47,8,8,0,318.0,190.0,0
0,1,78,48,8,8,0,314.0,194.0,0
0,1,78,47,8,8,0,314.0,190.0,0
0,1,78,46,8,8,0,314.0,186.0,0
0,1,79,46,8,8,0,318.0,186.0,0
0,1,80,46,8,8,0,322.0,186.0,0
0,1,80,47,8,8,0,322.0,190.0,0
0,1,80,48,8,8,0,322.0,194.0,0
0,1,79,48,8,8,0,318.0,194.0,0
0,0,80,47,8,8,0,322.0,190.0,0
0,1,79,48,8,8,0,318.0,194.0,0
0,1,79,47,8,8,0,318.0,190.0,0
0,1,79,46,8,8,0,318.0,186.0,0
0,1,80,46,8,8,0,322.0,186.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,81,48,8,8,0,326.0,194.0,0
0,1,80,48,8,8,0,322.0,194.0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
0,0,29,48,8,8,0,118.0,194.0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,30,47,8,8,0,122.0,190.0,0
0,1,30,48,8,8,0,122.0,194.0,0
0,1,30,49,8,8,0,122.0,198.0,0
0,1,29,49,8,8,0,118.0,198.0,0
0,0,30,48,8,8,0,122.0,194.0,0
0,1,29,49,8,8,0,118.0,198.0,0
0,1,29,48,8,8,0,118.0,194.0,0
1,1,0,0,0,0,0,0,0,0
0,1,30,47,8,8,0,122.0,190.0,0
0,1,31,47,8,8,0,126.0,190.0,0
0,1,31,48,8,8,0,126.0,194.0,0
0,1,31,49,8,8,0,126.0,198.0,0
0,1,30,49,8,8,0,122.0,198.0,0
0,0,31,48,8,8,0,126.0,194.0,0
0,1,30,49,8,8,0,122.0,198.0,0
0,1,30,48,8,8,0,122.0,194.0,0
0,1,30,47,8,8,0,122.0,190.0,0
0,1,31,47,8,8,0,126.0,190.0,0
0,1,32,47,8,8,0,130.0,190.0,0
0,1,32,48,8,8,0,130.0,194.0,0
0,1,32,49,8,8,0,130.0,198.0,0
0,1,31,49,8,8,0,126.0,198.0,0
0,0,32,48,8,8,0,130.0,194.0,0
0,1,31,49,8,8,0,126.0,198.0,0
0,1,31,48,8,8,0,126.0,194.0,0
0,1,31,47,8,8,0,126.0,190.0,0
0,1,32,47,8,8,0,130.0,190.0,0
0,1,33,47,8,8,0,134.0,190.0,0
0,1,33,48,8,8,0,134.0,194.0,0
0,1,33,49,8,8,0,134.0,198.0,0
0,1,32,49,8,8,0,130.0,198.0,0
0,0,33,48,8,8,0,134.0,194.0,0
0,1,32,49,8,8,0,130.0,198.0,0
0,1,32,48,8,8,0,130.0,194.0,0
0,1,32,47,8,8,0,130.0,190.0,0
0,1,33,47,8,8,0,134.0,190.0,0
0,1,34,47,8,8,0,138.0,190.0,0
0,1,34,48,8,8,0,138.0,194.0,0
0,1,34,49,8,8,0,138.0,198.0,0
0,1,33,49,8,8,0,134.0,198.0,0
0,0,34,48,8,8,0,138.0,194.0,0
0,1,33,49,8,8,0,134.0,198.0,0
0,1,33,48,8,8,0,134.0,194.0,0
0,1,33,47,8,8,0,134.0,190.0,0
0,1,34,47,8,8,0,138.0,190.0,0
0,1,35,47,8,8,0,142.0,190.0,0
0,1,35,48,8,8,0,142.0,194.0,0
0,1,35,49,8,8,0,142.0,198.0,0
0,1,34,49,8,8,0,138.0,198.0,0
0,0,35,48,8,8,0,142.0,194.0,0
0,1,34,49,8,8,0,138.0,198.0,0
0,1,34,48,8,8,0,138.0,194.0,0
0,1,34,47,8,8,0,138.0,190.0,0
0,1,35,47,8,8,0,142.0,190.0,0
0,1,36,47,8,8,0,146.0,190.0,0
0,1,36,48,8,8,0,146.0,194.0,0
0,1,36,49,8,8,0,146.0,198.0,0
0,1,35,49,8,8,0,142.0,198.0,0
0,0,36,48,8,8,0,146.0,194.0,0
0,1,35,49,8,8,0,142.0,198.0,0
0,1,35,48,8,8,0,142.0,194.0,0
0,1,35,47,8,8,0,142.0,190.0,0
0,1,36,47,8,8,0,146.0,190.0,0
0,1,37,47,8,8,0,150.0,190.0,0
0,1,37,48,8,8,0,150.0,194.0,0
0,1,37,49,8,8,0,150.0,198.0,0
0,1,36,49,8,8,0,146.0,198.0,0
0,0,37,48,8,8,0,150.0,194.0,0
0,1,36,49,8,8,0,146.0,198.0,0
0,1,36,48,8,8,0,146.0,194.0,0
0,1,36,47,8,8,0,146.0,190.0,0
0,1,37,47,8,8,0,150.0,190.0,0
0,1,38,47,8,8,0,154.0,190.0,0
0,1,38,48,8,8,0,154.0,194.0,0
0,1,38,49,8,8,0,154.0,198.0,0
0,1,37,49,8,8,0,150.0,198.0,0
0,0,38,48,8,8,0,154.0,194.0,0
0,1,37,49,8,8,0,150.0,198.0,0
0,1,37,48,8,8,0,150.0,194.0,0
0,1,37,47,8,8,0,150.0,190.0,0
0,1,38,47,8,8,0,154.0,190.0,0
0,1,39,47,8,8,0,158.0,190.0,0
0,1,39,48,8,8,0,158.0,194.0,0
0,1,39,49,8,8,0,158.0,198.0,0
0,1,38,49,8,8,0,154.0,198.0,0
0,0,39,48,8,8,0,158.0,194.0,0
0,1,38,49,8,8,0,154.0,198.0,0
0,1,38,48,8,8,0,154.0,194.0,0
0,1,38,47,8,8,0,154.0,190.0,0
0,1,39,47,8,8,0,158.0,190.0,0
0,1,40,47,8,8,0,162.0,190.0,0
0,1,40,48,8,8,0,162.0,194.0,0
0,1,40,49,8,8,0,162.0,198.0,0
0,1,39,49,8,8,0,158.0,198.0,0
0,0,40,48,8,8,0,162.0,194.0,0
0,1,39,49,8,8,0,158.0,198.0,0
0,1,39,48,8,8,0,158.0,194.0,0
0,1,39,47,8,8,0,158.0,190.0,0
0,1,40,47,8,8,0,162.0,190.0,0
0,1,41,47,8,8,0,166.0,190.0,0
0,1,41,48,8,8,0,166.0,194.0,0
0,1,41,49,8,8,0,166.0,198.0,0
0,1,40,49,8,8,0,162.0,198.0,0
0,0,41,48,8,8,0,166.0,194.0,0
0,1,40,49,8,8,0,162.0,198.0,0
0,1,40,48,8,8,0,162.0,194.0,0
0,1,40,47,8,8,0,162.0,190.0,0
0,1,41,47,8,8,0,166.0,190.0,0
0,1,42,47,8,8,0,170.0,190.0,0
0,1,42,48,8,8,0,170.0,194.0,0
0,1,42,49,8,8,0,170.0,198.0,0
0,1,41,49,8,8,0,166.0,198.0,0
0,0,42,48,8,8,0,170.0,194.0,0
0,1,41,49,8,8,0,166.0,198.0,0
0,1,41,48,8,8,0,166.0,194.0,0
0,1,41,47,8,8,0,166.0,190.0,0
0,1,42,47,8,8,0,170.0,190.0,0
0,1,43,47,8,8,0,174.0,190.0,0
0,1,43,48,8,8,0,174.0,194.0,0
0,1,43,49,8,8,0,174.0,198.0,0
0,1,42,49,8,8,0,170.0,198.0,0
0,0,43,48,8,8,0,174.0,194.0,0
0,1,42,49,8,8,0,170.0,198.0,0
0,1,42,48,8,8,0,170.0,194.0,0
0,1,42,47,8,8,0,170.0,190.0,0
0,1,43,47,8,8,0,174.0,190.0,0
0,1,44,47,8,8,0,178.0,190.0,0
0,1,44,48,8,8,0,178.0,194.0,0
0,1,44,49,8,8,0,178.0,198.0,0
0,1,43,49,8,8,0,174.0,198.0,0
0,0,44,48,8,8,0,178.0,194.0,0
0,1,43,49,8,8,0,174.0,198.0,0
0,1,43,48,8,8,0,174.0,194.0,0
0,1,43,47,8,8,0,174.0,190.0,0
0,1,44,47,8,8,0,178.0,190.0,0
0,1,45,47,8,8,0,182.0,190.0,0
0,1,45,48,8,8,0,182.0,194.0,0
0,1,45,49,8,8,0,182.0,198.0,0
0,1,44,49,8,8,0,178.0,198.0,0
0,0,45,48,8,8,0,182.0,194.0,0
0,1,44,49,8,8,0,178.0,198.0,0
0,1,44,48,8,8,0,178.0,194.0,0
0,1,44,47,8,8,0,178.0,190.0,0
0,1,45,47,8,8,0,182.0,190.0,0
0,1,46,47,8,8,0,186.0,190.0,0
0,1,46,48,8,8,0,186.0,194.0,0
0,1,46,49,8,8,0,186.0,198.0,0
0,1,45,49,8,8,0,182.0,198.0,0
0,0,46,48,8,8,0,186.0,194.0,0
0,1,45,49,8,8,0,182.0,198.0,0
0,1,45,48,8,8,0,182.0,194.0,0
0,1,45,47,8,8,0,182.0,190.0,0
0,1,46,47,8,8,0,186.0,190.0,0
0,1,47,47,8,8,0,190.0,190.0,0
0,1,47,48,8,8,0,190.0,194.0,0
0,1,47,49,8,8,0,190.0,198.0,0
0,1,46,49,8,8,0,186.0,198.0,0
0,0,47,48,8,8,0,190.0,194.0,0
0,1,46,49,8,8,0,186.0,198.0,0
0,1,46,48,8,8,0,186.0,194.0,0
0,1,46,47,8,8,0,186.0,190.0,0
0,1,47,47,8,8,0,190.0,190.0,0
0,1,48,47,8,8,0,194.0,190.0,0
0,1,48,48,8,8,0,194.0,194.0,0
0,1,48,49,8,8,0,194.0,198.0,0
0,1,47,49,8,8,0,190.0,198.0,0
0,0,48,48,8,8,0,194.0,194.0,0
0,1,47,49,8,8,0,190.0,198.0,0
0,1,47,48,8,8,0,190.0,194.0,0
0,1,47,47,8,8,0,190.0,190.0,0
0,1,48,47,8,8,0,194.0,190.0,0
0,1,49,47,8,8,0,198.0,190.0,0
0,1,49,48,8,8,0,198.0,194.0,0
0,1,49,49,8,8,0,198.0,198.0,0
0,1,48,49,8,8,0,194.0,198.0,0
0,0,49,48,8,8,0,198.0,194.0,0
0,1,48,49,8,8,0,194.0,198.0,0
0,1,48,48,8,8,0,194.0,194.0,0
0,1,48,47,8,8,0,194.0,190.0,0
0,1,49,47,8,8,0,198.0,190.0,0
0,1,50,47,8,8,0,202.0,190.0,0
0,1,50,48,8,8,0,202.0,194.0,0
0,1,50,49,8,8,0,202.0,198.0,0
0,1,49,49,8,8,0,198.0,198.0,0
0,0,50,48,8,8,0,202.0,194.0,0
0,1,49,49,8,8,0,198.0,198.0,0
0,1,49,48,8,8,0,198.0,194.0,0
0,1,49,47,8,8,0,198.0,190.0,0
0,1,50,47,8,8,0,202.0,190.0,0
0,1,51,47,8,8,0,206.0,190.0,0
0,1,51,48,8,8,0,206.0,194.0,0
0,1,51,49,8,8,0,206.0,198.0,0
0,1,50,49,8,8,0,202.0,198.0,0
0,0,51,48,8,8,0,206.0,194.0,0
0,1,50,49,8,8,0,202.0,198.0,0
0,1,50,48,8,8,0,202.0,194.0,0
0,1,50,47,8,8,0,202.0,190.0,0
0,1,51,47,8,8,0,206.0,190.0,0
0,1,52,47,8,8,0,210.0,190.0,0
0,1,52,48,8,8,0,210.0,194.0,0
0,1,52,49,8,8,0,210.0,198.0,0
0,1,51,49,8,8,0,206.0,198.0,0
0,0,52,48,8,8,0,210.0,194.0,0
0,1,51,49,8,8,0,206.0,198.0,0
0,1,51,48,8,8,0,206.0,194.0,0
0,1,51,47,8,8,0,206.0,190.0,0
0,1,52,47,8,8,0,210.0,190.0,0
0,1,53,47,8,8,0,214.0,190.0,0
0,1,53,48,8,8,0,214.0,194.0,0
0,1,53,49,8,8,0,214.0,198.0,0
0,1,52,49,8,8,0,210.0,198.0,0
0,0,53,48,8,8,0,214.0,194.0,0
0,1,52,49,8,8,0,210.0,198.0,0
0,1,52,48,8,8,0,210.0,194.0,0
0,1,52,47,8,8,0,210.0,190.0,0
0,1,53,47,8,8,0,214.0,190.0,0
0,1,54,47,8,8,0,218.0,190.0,0
0,1,54,48,8,8,0,218.0,194.0,0
0,1,54,49,8,8,0,218.0,198.0,0
0,1,53,49,8,8,0,214.0,198.0,0
0,0,54,48,8,8,0,218.0,194.0,0
0,1,53,49,8,8,0,214.0,198.0,0
0,1,53,48,8,8,0,214.0,194.0,0
0,1,53,47,8,8,0,214.0,190.0,0
0,1,54,47,8,8,0,218.0,190.0,0
0,1,55,47,8,8,0,222.0,190.0,0
0,1,55,48,8,8,0,222.0,194.0,0
0,1,55,49,8,8,0,222.0,198.0,0
0,1,54,49,8,8,0,218.0,198.0,0
0,0,55,48,8,8,0,222.0,194.0,0
0,1,54,49,8,8,0,218.0,198.0,0
0,1,54,48,8,8,0,218.0,194.0,0
0,1,54,47,8,8,0,218.0,190.0,0
0,1,55,47,8,8,0,222.0,190.0,0
0,1,56,47,8,8,0,226.0,190.0,0
0,1,56,48,8,8,0,226.0,194.0,0
0,1,56,49,8,8,0,226.0,198.0,0
0,1,55,49,8,8,0,222.0,198.0,0
0,0,56,48,8,8,0,226.0,194.0,0
0,1,55,49,8,8,0,222.0,198.0,0
0,1,55,48,8,8,0,222.0,194.0,0
0,1,55,47,8,8,0,222.0,190.0,0
0,1,56,47,8,8,0,226.0,190.0,0
0,1,57,47,8,8,0,230.0,190.0,0
0,1,57,48,8,8,0,230.0,194.0,0
0,1,57,49,8,8,0,230.0,198.0,0
0,1,56,49,8,8,0,226.0,198.0,0
0,0,57,48,8,8,0,230.0,194.0,0
0,1,56,49,8,8,0,226.0,198.0,0
0,1,56,48,8,8,0,226.0,194.0,0
0,1,56,47,8,8,0,226.0,190.0,0
0,1,57,47,8,8,0,230.0,190.0,0
0,1,58,47,8,8,0,234.0,190.0,0
0,1,58,48,8,8,0,234.0,194.0,0
0,1,58,49,8,8,0,234.0,198.0,0
0,1,57,49,8,8,0,230.0,198.0,0
0,0,58,48,8,8,0,234.0,194.0,0
0,1,57,49,8,8,0,230.0,198.0,0
0,1,57,48,8,8,0,230.0,194.0,0
0,1,57,47,8,8,0,230.0,190.0,0
0,1,58,47,8,8,0,234.0,190.0,0
0,1,59,47,8,8,0,238.0,190.0,0
0,1,59,48,8,8,0,238.0,194.0,0
0,1,59,49,8,8,0,238.0,198.0,0
0,1,58,49,8,8,0,234.0,198.0,0
0,0,59,48,8,8,0,238.0,194.0,0
0,1,58,49,8,8,0,234.0,198.0,0
0,1,58,48,8,8,0,234.0,194.0,0
0,1,58,47,8,8,0,234.0,190.0,0
0,1,59,47,8,8,0,238.0,190.0,0
0,1,60,47,8,8,0,242.0,190.0,0
0,1,60,48,8,8,0,242.0,194.0,0
0,1,60,49,8,8,0,242.0,198.0,0
0,1,59,49,8,8,0,238.0,198.0,0
0,0,60,48,8,8,0,242.0,194.0,0
0,1,59,49,8,8,0,238.0,198.0,0
0,1,59,48,8,8,0,238.0,194.0,0
0,1,59,47,8,8,0,238.0,190.0,0
0,1,60,47,8,8,0,242.0,190.0,0
0,1,61,47,8,8,0,246.0,190.0,0
0,1,61,48,8,8,0,246.0,194.0,0
0,1,61,49,8,8,0,246.0,198.0,0
0,1,60,49,8,8,0,242.0,198.0,0
0,0,61,48,8,8,0,246.0,194.0,0
0,1,60,49,8,8,0,242.0,198.0,0
0,1,60,48,8,8,0,242.0,194.0,0
0,1,60,47,8,8,0,242.0,190.0,0
0,1,61,47,8,8,0,246.0,190.0,0
0,1,62,47,8,8,0,250.0,190.0,0
0,1,62,48,8,8,0,250.0,194.0,0
0,1,62,49,8,8,0,250.0,198.0,0
0,1,61,49,8,8,0,246.0,198.0,0
0,0,62,48,8,8,0,250.0,194.0,0
0,1,61,49,8,8,0,246.0,198.0,0
0,1,61,48,8,8,0,246.0,194.0,0
0,1,61,47,8,8,0,246.0,190.0,0
0,1,62,47,8,8,0,250.0,190.0,0
0,1,63,47,8,8,0,254.0,190.0,0
0,1,63,48,8,8,0,254.0,194.0,0
0,1,63,49,8,8,0,254.0,198.0,0
0,1,62,49,8,8,0,250.0,198.0,0
0,0,63,48,8,8,0,254.0,194.0,0
0,1,62,49,8,8,0,250.0,198.0,0
0,1,62,48,8,8,0,250.0,194.0,0
0,1,62,47,8,8,0,250.0,190.0,0
0,1,63,47,8,8,0,254.0,190.0,0
0,1,64,47,8,8,0,258.0,190.0,0
0,1,64,48,8,8,0,258.0,194.0,0
0,1,64,49,8,8,0,258.0,198.0,0
0,1,63,49,8,8,0,254.0,198.0,0
0,0,64,48,8,8,0,258.0,194.0,0
0,1,63,49,8,8,0,254.0,198.0,0
0,1,63,48,8,8,0,254.0,194.0,0
0,1,63,47,8,8,0,254.0,190.0,0
0,1,64,47,8,8,0,258.0,190.0,0
0,1,65,47,8,8,0,262.0,190.0,0
0,1,65,48,8,8,0,262.0,194.0,0
0,1,65,49,8,8,0,262.0,198.0,0
0,1,64,49,8,8,0,258.0,198.0,0
0,0,65,48,8,8,0,262.0,194.0,0
0,1,64,49,8,8,0,258.0,198.0,0
0,1,64,48,8,8,0,258.0,194.0,0
0,1,64,47,8,8,0,258.0,190.0,0
0,1,65,47,8,8,0,262.0,190.0,0
0,1,66,47,8,8,0,266.0,190.0,0
0,1,66,48,8,8,0,266.0,194.0,0
0,1,66,49,8,8,0,266.0,198.0,0
0,1,65,49,8,8,0,262.0,198.0,0
0,0,66,48,8,8,0,266.0,194.0,0
0,1,65,49,8,8,0,262.0,198.0,0
0,1,65,48,8,8,0,262.0,194.0,0
0,1,65,47,8,8,0,262.0,190.0,0
0,1,66,47,8,8,0,266.0,190.0,0
0,1,67,47,8,8,0,270.0,190.0,0
0,1,67,48,8,8,0,270.0,194.0,0
0,1,67,49,8,8,0,270.0,198.0,0
0,1,66,49,8,8,0,266.0,198.0,0
0,0,67,48,8,8,0,270.0,194.0,0
0,1,66,49,8,8,0,266.0,198.0,0
0,1,66,48,8,8,0,266.0,194.0,0
0,1,66,47,8,8,0,266.0,190.0,0
0,1,67,47,8,8,0,270.0,190.0,0
0,1,68,47,8,8,0,274.0,190.0,0
0,1,68,48,8,8,0,274.0,194.0,0
0,1,68,49,8,8,0,274.0,198.0,0
0,1,67,49,8,8,0,270.0,198.0,0
0,0,68,48,8,8,0,274.0,194.0,0
0,1,67,49,8,8,0,270.0,198.0,0
0,1,67,48,8,8,0,270.0,194.0,0
0,1,67,47,8,8,0,270.0,190.0,0
0,1,68,47,8,8,0,274.0,190.0,0
0,1,69,47,8,8,0,278.0,190.0,0
0,1,69,48,8,8,0,278.0,194.0,0
0,1,69,49,8,8,0,278.0,198.0,0
0,1,68,49,8,8,0,274.0,198.0,0
0,0,69,48,8,8,0,278.0,194.0,0
0,1,68,49,8,8,0,274.0,198.0,0
0,1,68,48,8,8,0,274.0,194.0,0
0,1,68,47,8,8,0,274.0,190.0,0
0,1,69,47,8,8,0,278.0,190.0,0
0,1,70,47,8,8,0,282.0,190.0,0
0,1,70,48,8,8,0,282.0,194.0,0
0,1,70,49,8,8,0,282.0,198.0,0
0,1,69,49,8,8,0,278.0,198.0,0
0,0,70,48,8,8,0,282.0,194.0,0
0,1,69,49,8,8,0,278.0,198.0,0
0,1,69,48,8,8,0,278.0,194.0,0
0,1,69,47,8,8,0,278.0,190.0,0
0,1,70,47,8,8,0,282.0,190.0,0
0,1,71,47,8,8,0,286.0,190.0,0
0,1,71,48,8,8,0,286.0,194.0,0
0,1,71,49,8,8,0,286.0,198.0,0
0,1,70,49,8,8,0,282.0,198.0,0
0,0,71,48,8,8,0,286.0,194.0,0
0,1,70,49,8,8,0,282.0,198.0,0
0,1,70,48,8,8,0,282.0,194.0,0
0,1,70,47,8,8,0,282.0,190.0,0
0,1,71,47,8,8,0,286.0,190.0,0
0,1,72,47,8,8,0,290.0,190.0,0
0,1,72,48,8,8,0,290.0,194.0,0
0,1,72,49,8,8,0,290.0,198.0,0
0,1,71,49,8,8,0,286.0,198.0,0
0,0,72,48,8,8,0,290.0,194.0,0
0,1,71,49,8,8,0,286.0,198.0,0
0,1,71,48,8,8,0,286.0,194.0,0
0,1,71,47,8,8,0,286.0,190.0,0
0,1,72,47,8,8,0,290.0,190.0,0
0,1,73,47,8,8,0,294.0,190.0,0
0,1,73,48,8,8,0,294.0,194.0,0
0,1,73,49,8,8,0,294.0,198.0,0
0,1,72,49,8,8,0,290.0,198.0,0
0,0,73,48,8,8,0,294.0,194.0,0
0,1,72,49,8,8,0,290.0,198.0,0
0,1,72,48,8,8,0,290.0,194.0,0
0,1,72,47,8,8,0,290.0,190.0,0
0,1,73,47,8,8,0,294.0,190.0,0
0,1,74,47,8,8,0,298.0,190.0,0
0,1,74,48,8,8,0,298.0,194.0,0
0,1,74,49,8,8,0,298.0,198.0,0
0,1,73,49,8,8,0,294.0,198.0,0
0,0,74,48,8,8,0,298.0,194.0,0
0,1,73,49,8,8,0,294.0,198.0,0
0,1,73,48,8,8,0,294.0,194.0,0
